CPU: Intel Skylake microarchitecture, speed 2.701e+06 MHz (estimated)
Counted cpu_clk_unhalted events () with a unit mask of 0x00 (Core cycles when at least one thread on the physical core is not in halt state) count 2100000
Samples on CPU 0
Samples on CPU 1
Samples on CPU 2
Samples on CPU 10
Samples on CPU 12
Samples on CPU 13
Samples on CPU 14
Samples on CPU 16
Samples on CPU 17
Samples on CPU 18
Samples on CPU 19
Samples on CPU 20
Samples on CPU 23
Samples on CPU 25
Samples on CPU 28
Samples on CPU 33
Samples on CPU 36
Samples on CPU 41
Samples on CPU 43
Samples on CPU 44
Samples on CPU 46
samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        image name               app name                 symbol name
415       0.4077  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  libevent-2.2.so.1.0.0    libevent-2.2.so.1.0.0    evbuffer_add
414       0.4067  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  libc-2.17.so             libc-2.17.so             writev
392       0.3851  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  libevent-2.2.so.1.0.0    libevent-2.2.so.1.0.0    event_pending
389       0.3822  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   CityHash64WithSeed(char const*, unsigned long, unsigned long)
383       0.3763  31334     8.7718  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   tbb::internal::atomic_impl<unsigned long>::operator unsigned long() const volatile
382       0.3753  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  libevent-2.2.so.1.0.0    libevent-2.2.so.1.0.0    event_base_loop
382       0.3753  18600     5.2070  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   long tbb::internal::__TBB_load_with_acquire<long>(long const volatile&)
381       0.3743  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  libevent-2.2.so.1.0.0    libevent-2.2.so.1.0.0    epoll_dispatch
380       0.3733  25368     7.1016  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   tbb::internal::atomic_impl<unsigned long>::converter<unsigned long const volatile>::bits_type& tbb::internal::atomic_impl<unsigned long>::to_bits_ref<unsigned long const volatile>(unsigned long const volatile&)
370       0.3635  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  libevent-2.2.so.1.0.0    libevent-2.2.so.1.0.0    bufferevent_decref_and_unlock_
